#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
474000,473.999999996,-575971.404915,300.381987732,1.00710320671,23.2
475000,474.999999996,-576012.140731,300.236566471,1.00880885786,23.2
476000,475.999999996,-575888.975244,299.930133635,1.00406746478,23.2
477000,476.999999996,-575715.47031,302.797144274,0.998910349854,23.2
478000,477.999999996,-576458.123296,299.866175821,1.00193190331,23.2
479000,478.999999996,-576164.712026,301.934737318,1.0023763766,23.2
480000,479.999999996,-574921.134825,299.63845314,1.00191436496,23.2
481000,480.999999996,-576581.266664,299.461571044,0.997764643847,23.2
482000,481.999999996,-576281.047004,298.724715612,1.00496304487,23.2
483000,482.999999995,-575588.508619,299.26776986,1.00364332028,23.2
484000,483.999999995,-577851.10474,302.006649238,1.00456320014,23.2
485000,484.999999995,-577800.872108,300.96857741,1.00634460004,23.2
486000,485.999999995,-577277.532475,302.112416474,1.00470877721,23.2
487000,486.999999995,-576390.701629,299.113076219,1.00554312445,23.2
488000,487.999999995,-576498.941613,298.524777016,1.00383823428,23.2
489000,488.999999995,-576034.807433,300.707615889,1.00203550137,23.2
490000,489.999999995,-576521.429709,299.778782884,1.00509249211,23.2
491000,490.999999995,-575669.622389,297.376957399,1.00173020621,23.2
492000,491.999999995,-576198.49759,298.122254459,1.00473747981,23.2
493000,492.999999995,-576012.179244,301.478017642,1.00424077118,23.2
494000,493.999999995,-576337.177023,301.187451777,1.00473171451,23.2
495000,494.999999995,-576053.015228,300.925796149,1.00246179495,23.2
496000,495.999999995,-575780.932299,298.873671106,1.00308376167,23.2
497000,496.999999995,-576252.487543,298.144303597,1.00083021951,23.2
498000,497.999999995,-576023.829913,298.194695266,1.0027632336,23.2
499000,498.999999995,-576407.527129,300.5895397,1.00396525518,23.2
500000,499.999999995,-575624.113095,301.426167866,1.00456647662,23.2
501000,500.999999995,-575831.454479,301.966805232,1.00489953065,23.2
502000,501.999999995,-575997.962715,299.16090013,1.00281187529,23.2
503000,502.999999995,-576339.003525,298.090755931,1.00492899624,23.2
504000,503.999999995,-575986.630925,298.629532345,1.00246081658,23.2
505000,504.999999995,-576911.887577,298.885469202,1.0037538971,23.2
506000,505.999999995,-576154.913639,301.083796418,1.00401006344,23.2
507000,506.999999995,-577470.823667,299.995478807,1.00605032467,23.2
508000,507.999999995,-578030.150806,299.558812952,1.00736467781,23.2
509000,508.999999995,-577693.96818,301.088394949,1.00926160709,23.2
510000,509.999999995,-576651.545613,300.81945893,1.00465472523,23.2
511000,510.999999995,-575183.165724,299.651071976,1.00225860048,23.2
512000,511.999999995,-575749.939493,297.681889365,1.00502954455,23.2
513000,512.999999995,-577435.516042,299.877721125,1.00287909647,23.2
514000,513.999999995,-576314.576867,301.151230529,1.00315594069,23.2
515000,514.999999995,-576048.808703,300.227126335,1.00162227407,23.2
516000,515.999999995,-576589.607861,297.843987375,1.00217364952,23.2
517000,516.999999995,-576415.133429,299.773647292,1.00432573904,23.2
518000,517.999999995,-576382.4063,297.764063854,1.00700913073,23.2
519000,518.999999995,-576892.275572,301.32418185,1.00308052005,23.2
520000,519.999999995,-577175.341717,298.450615894,1.00746308197,23.2
521000,520.999999995,-576183.543994,299.50744855,1.00021892449,23.2
522000,521.999999995,-576488.495474,300.899632643,1.0022931236,23.2
523000,522.999999995,-576418.739097,297.28875614,1.00146788213,23.2
524000,523.999999995,-577077.143146,298.729978541,1.00418112224,23.2
525000,524.999999994,-577016.939915,299.322526435,1.00227865205,23.2
526000,525.999999994,-576782.199468,300.921492788,1.00470015834,23.2
527000,526.999999994,-576709.539808,298.864116479,1.00144404815,23.2
528000,527.999999994,-576966.529289,298.606414978,1.0033938105,23.2
529000,528.999999994,-576270.411787,299.495083494,1.00193926222,23.2
530000,529.999999994,-575453.788492,299.291535736,1.00164804196,23.2
531000,530.999999994,-575870.248024,301.401074216,1.00162760232,23.2
532000,531.999999994,-576073.794714,299.936323615,1.00556942136,23.2
533000,532.999999994,-575891.888315,297.680857594,1.00528213287,23.2
534000,533.999999994,-577492.795336,300.441265703,1.00167371362,23.2
535000,534.999999994,-577595.50126,298.693083818,1.00306390484,23.2
536000,535.999999994,-576718.961596,301.129591875,1.00523096987,23.2
537000,536.999999994,-575994.757174,300.50801282,1.00244746558,23.2
538000,537.999999994,-575472.559286,300.236391587,1.00365527393,23.2
539000,538.999999994,-577192.154389,298.422830048,1.00464652971,23.2
540000,539.999999994,-576322.153366,299.165417211,1.00241674745,23.2
541000,540.999999994,-576533.827364,303.254719094,1.00400079977,23.2
542000,541.999999994,-577190.863798,301.936614041,1.00503796161,23.2
543000,542.999999994,-576679.857431,297.813280043,1.00075931902,23.2
544000,543.999999994,-577403.800942,299.366572643,1.00237944707,23.2
545000,544.999999994,-576595.966435,299.203318605,1.00323771886,23.2
546000,545.999999994,-577152.567563,300.163979226,1.00388579077,23.2
547000,546.999999994,-576997.033625,298.85027952,1.00486329388,23.2
548000,547.999999994,-574381.802227,299.491981682,1.00202022035,23.2
549000,548.999999994,-575960.627255,299.29294992,1.00344612091,23.2
550000,549.999999994,-575586.426807,301.06542759,1.00161745753,23.2
551000,550.999999994,-576675.217534,298.787206188,1.00067764472,23.2
552000,551.999999994,-576409.437498,299.586410512,1.0021368914,23.2
553000,552.999999994,-576674.026215,300.540834258,1.00720633081,23.2
554000,553.999999994,-576531.212949,301.041171999,1.00729992107,23.2
555000,554.999999994,-576750.070722,301.52934843,1.00551471827,23.2
556000,555.999999994,-577087.010411,302.776108623,1.00412787928,23.2
557000,556.999999994,-575358.34434,297.889188115,1.00652991714,23.2
558000,557.999999994,-577122.88194,300.882779452,1.00378856361,23.2
559000,558.999999994,-576810.112323,299.781608516,1.00261608646,23.2
560000,559.999999994,-577644.991698,299.308967734,1.00675743967,23.2
561000,560.999999994,-577760.323804,301.014763686,1.00633229803,23.2
562000,561.999999994,-575092.383044,299.512993979,1.00164215002,23.2
563000,562.999999994,-576003.734283,301.325682212,1.00371893429,23.2
564000,563.999999994,-575585.714077,299.519832488,1.00528697451,23.2
565000,564.999999994,-577369.87328,301.31722254,1.00945256793,23.2
566000,565.999999994,-576372.544427,300.179001223,1.00783206635,23.2
567000,566.999999994,-576656.269211,299.98904329,1.00616560005,23.2
568000,567.999999993,-576635.376049,300.348402756,1.00415154701,23.2
569000,568.999999993,-574795.107459,300.248971594,1.00572021146,23.2
570000,569.999999993,-575405.51438,299.4150438,1.00472272443,23.2
571000,570.999999993,-576524.037212,294.707007218,1.00396846165,23.2
572000,571.999999993,-576580.112143,300.921430972,1.00646629735,23.2
573000,572.999999993,-576375.269155,299.135390923,1.00613429433,23.2
574000,573.999999993,-577391.278634,299.623383321,1.00760963757,23.2
575000,574.999999993,-575000.256341,301.128079572,1.00409314828,23.2
576000,575.999999993,-576204.763811,299.162456776,1.00435174915,23.2
577000,576.999999993,-577527.253694,300.35758396,1.00739283769,23.2
578000,577.999999993,-576121.940618,297.735075948,1.00484021748,23.2
579000,578.999999993,-577567.462942,298.337864105,1.00617166646,23.2
580000,579.999999993,-577762.026705,299.777357653,1.00518139276,23.2
581000,580.999999993,-577680.836186,301.102434551,1.0063888251,23.2
582000,581.999999993,-576811.006767,299.224028121,1.00515129409,23.2
583000,582.999999993,-577340.347841,300.112468822,1.00761897753,23.2
584000,583.999999993,-576852.479618,300.386408554,1.00564034667,23.2
585000,584.999999993,-576478.526576,299.845769746,1.00809985498,23.2
586000,585.999999993,-575503.231932,300.004268988,1.00495800547,23.2
587000,586.999999993,-577070.026986,300.775106471,1.0072028994,23.2
588000,587.999999993,-575432.059605,301.47516483,1.00204084479,23.2
589000,588.999999993,-575705.492044,301.372938452,1.00166216796,23.2
590000,589.999999993,-576689.433136,299.775326467,1.00468032449,23.2
591000,590.999999993,-576579.733804,302.174042102,1.00902877663,23.2
592000,591.999999993,-576178.726426,299.71770585,1.00294056783,23.2
593000,592.999999993,-576274.399044,303.217113339,1.00418380928,23.2
594000,593.999999993,-576820.897925,300.309636376,1.00551840814,23.2
595000,594.999999993,-575735.303448,301.525396938,1.00490028509,23.2
596000,595.999999993,-575719.63807,298.914926886,1.00371331269,23.2
597000,596.999999993,-575903.836657,298.754425076,1.00368159864,23.2
598000,597.999999993,-576681.897146,299.692903386,1.00192747233,23.2
599000,598.999999993,-575971.951511,298.615093957,1.00228840461,23.2
600000,599.999999993,-577243.071023,302.755279777,1.00146715797,23.2
601000,600.999999993,-576274.78433,298.576842558,1.00820691446,23.2
602000,601.999999993,-577960.587444,302.997862556,1.00874034236,23.2
603000,602.999999993,-577528.7795,302.862858608,1.00466601343,23.2
604000,603.999999993,-576704.125269,301.126360296,1.00567160069,23.2
605000,604.999999993,-577182.343265,297.123609512,1.00474404549,23.2
606000,605.999999993,-578216.187882,299.09499437,1.00789425416,23.2
607000,606.999999993,-577516.630578,301.127717207,1.00736452152,23.2
608000,607.999999993,-577234.672742,300.731513032,1.00477344729,23.2
609000,608.999999993,-576905.014954,299.348543235,1.00896554197,23.2
610000,609.999999992,-575928.651768,299.118447704,1.00279406692,23.2
611000,610.999999992,-577741.575981,300.545040246,1.00504546034,23.2
612000,611.999999992,-576269.592142,300.209913933,1.00281957137,23.2
613000,612.999999992,-575603.484013,300.812284256,1.00237989412,23.2
614000,613.999999992,-576503.283919,303.211693425,1.00494252912,23.2
615000,614.999999992,-576119.102423,300.58472436,1.0048946516,23.2
616000,615.999999992,-576959.863305,298.985159241,1.00604056904,23.2
617000,616.999999992,-577290.977739,300.335900729,1.00589815295,23.2
618000,617.999999992,-576977.758,299.635226786,1.00369155731,23.2
619000,618.999999992,-576250.677793,300.352970224,0.999633626796,23.2
620000,619.999999992,-575190.267009,299.642347063,0.999808543519,23.2
621000,620.999999992,-575555.996869,300.29823226,1.00244362525,23.2
622000,621.999999992,-576436.608681,299.794669636,1.00464883744,23.2
623000,622.999999992,-576389.30291,299.025958355,1.00472282838,23.2
624000,623.999999992,-576399.129586,299.882121798,1.00730833554,23.2
625000,624.999999992,-575489.884544,299.038380326,1.00647923984,23.2
626000,625.999999992,-577047.034914,302.04954643,1.00442730718,23.2
627000,626.999999992,-576046.897912,300.498906077,1.00389343565,23.2
628000,627.999999992,-576344.209668,299.21123396,1.00376793126,23.2
629000,628.999999992,-577451.178747,301.820231169,1.00917163702,23.2
630000,629.999999992,-577488.103552,300.71648651,1.00697194508,23.2
631000,630.999999992,-575907.864371,302.270869461,1.00700336515,23.2
632000,631.999999992,-575356.343316,301.551236936,1.00757919769,23.2
633000,632.999999992,-575616.133662,299.535505905,1.00368508252,23.2
634000,633.999999992,-575419.724285,300.214873136,1.00450165188,23.2
635000,634.999999992,-575272.630573,298.965514806,1.00241170245,23.2
636000,635.999999992,-578072.457433,301.36013167,1.00695694366,23.2
637000,636.999999992,-576041.477761,298.407800941,1.00863254872,23.2
638000,637.999999992,-576627.209972,299.707053958,1.00984664083,23.2
639000,638.999999992,-576395.635078,298.127377377,1.00294998204,23.2
640000,639.999999992,-576694.412978,299.68837817,1.00361726912,23.2
641000,640.999999992,-575897.231977,298.548888723,1.00038102913,23.2
642000,641.999999992,-576827.68853,297.177233523,0.998403642132,23.2
643000,642.999999992,-576668.346634,300.689249911,1.00301629947,23.2
644000,643.999999992,-576826.084527,299.080484735,1.00470807192,23.2
645000,644.999999992,-575819.305233,299.886074443,1.00223113918,23.2
646000,645.999999992,-576104.031798,300.279299044,1.00384660184,23.2
647000,646.999999992,-576447.654392,299.953594765,1.00168671046,23.2
648000,647.999999992,-576350.748719,299.200736165,1.00038503814,23.2
649000,648.999999992,-575588.504782,297.502394521,1.00324381261,23.2
650000,649.999999992,-575957.231233,300.475034356,1.00276828339,23.2
651000,650.999999992,-576507.345205,300.645227213,1.00314714762,23.2
652000,651.999999991,-576328.029322,296.940269771,1.00449047057,23.2
653000,652.999999991,-576383.473809,299.999638242,1.00483376786,23.2
654000,653.999999991,-576386.712981,298.655043198,1.0017561521,23.2
655000,654.999999991,-575868.655571,299.950935553,1.0034022843,23.2
656000,655.999999991,-577074.684783,301.98004856,1.00616395848,23.2
657000,656.999999991,-577052.804878,300.15443798,1.00186501436,23.2
658000,657.999999991,-576040.459401,299.8486417,1.00126945586,23.2
659000,658.999999991,-575771.567639,301.10172572,1.00508638605,23.2
660000,659.999999991,-575033.440142,300.345370296,1.00615104153,23.2
661000,660.999999991,-576835.651205,300.576875076,1.00526361514,23.2
662000,661.999999991,-575647.215614,300.256411253,1.00181386549,23.2
663000,662.999999991,-578063.231711,298.778684966,1.00523202754,23.2
664000,663.999999991,-577767.017549,299.609153366,1.00754515075,23.2
665000,664.999999991,-575636.837212,298.479442171,1.00147654807,23.2
666000,665.999999991,-577135.353357,299.956605949,1.00297139358,23.2
667000,666.999999991,-576467.208483,300.458320231,1.0001643713,23.2
668000,667.999999991,-576615.219459,298.543564945,1.00593895506,23.2
669000,668.999999991,-575397.947486,300.128633219,1.00818162822,23.2
670000,669.999999991,-577163.010131,300.480937121,1.00600208282,23.2
671000,670.999999991,-577973.722134,300.290705513,1.00673754323,23.2
672000,671.999999991,-576388.830964,298.081349417,1.0063413642,23.2
673000,672.999999991,-577173.747233,303.414306614,1.0046998344,23.2
674000,673.999999991,-575802.658289,302.042330082,1.00460719542,23.2
675000,674.999999991,-577172.413476,300.548189676,1.00150244727,23.2
676000,675.999999991,-575892.771198,298.922319798,1.00495875817,23.2
677000,676.999999991,-576663.215352,300.64964163,1.00529647331,23.2
678000,677.999999991,-576528.05064,300.759783423,1.0067067757,23.2
679000,678.999999991,-577575.549638,302.013646678,1.0051060015,23.2
680000,679.999999991,-576209.016523,301.220625671,1.00632237417,23.2
681000,680.999999991,-576689.591821,301.947498584,1.00616753291,23.2
682000,681.999999991,-576146.062141,299.273056528,1.00097747209,23.2
683000,682.999999991,-575899.492065,299.479230913,1.00432129946,23.2
684000,683.999999991,-575900.927531,298.53418004,1.00144368492,23.2
685000,684.999999991,-576603.131483,301.560691688,1.00758775473,23.2
686000,685.999999991,-576487.819272,298.376086518,1.00391533996,23.2
687000,686.999999991,-576664.792542,298.104082177,1.00464020433,23.2
688000,687.999999991,-576829.325213,299.458089308,1.00571766667,23.2
689000,688.999999991,-576743.348392,296.921525745,1.00230278444,23.2
690000,689.999999991,-576889.265368,299.660893875,0.999719316189,23.2
691000,690.999999991,-577767.355276,297.983793072,1.0026463973,23.2
692000,691.999999991,-576408.840675,300.104601712,1.00473536751,23.2
693000,692.999999991,-577404.683801,300.670609378,1.00425684228,23.2
694000,693.999999991,-577848.481984,300.750801674,1.00326221933,23.2
695000,694.99999999,-577606.932304,301.284446339,1.0046586507,23.2
696000,695.99999999,-575612.085631,301.233152859,1.00604166496,23.2
697000,696.99999999,-576654.370558,299.813294691,1.0020363913,23.2
698000,697.99999999,-577532.333429,302.119726455,1.0086205573,23.2
699000,698.99999999,-576394.048725,302.730292158,1.00538487725,23.2
700000,699.99999999,-576321.098033,296.941954026,1.0043716422,23.2
701000,700.99999999,-576822.410769,299.323599403,1.00569963007,23.2
702000,701.99999999,-577760.625246,303.057582101,1.00454728979,23.2
703000,702.99999999,-576024.184896,299.795703126,1.0011303147,23.2
704000,703.99999999,-577406.824562,300.713819461,1.0044049423,23.2
705000,704.99999999,-575559.502626,297.972130311,1.0023516847,23.2
706000,705.99999999,-576135.227794,299.556068636,1.00326556986,23.2
707000,706.99999999,-575762.684994,300.134259356,1.00032302494,23.2
708000,707.99999999,-576276.185395,300.300700362,1.00352614874,23.2
709000,708.99999999,-576465.788318,298.579614586,1.00205292669,23.2
710000,709.99999999,-576259.357823,298.952567044,1.00361950604,23.2
711000,710.99999999,-576790.373468,300.04814113,1.0062202462,23.2
712000,711.99999999,-576035.892702,299.379367104,1.00302315595,23.2
713000,712.99999999,-576916.832736,300.709340129,1.00305301657,23.2
714000,713.99999999,-577055.828819,299.783882313,1.00463428672,23.2
715000,714.99999999,-576621.292992,299.406414846,1.00697017724,23.2
716000,715.99999999,-575957.869434,301.519201872,1.00575714218,23.2
717000,716.99999999,-575781.729527,300.665167742,1.00845318141,23.2
718000,717.99999999,-575632.637047,298.505183668,1.00567288841,23.2
719000,718.99999999,-577609.789132,300.992209652,1.00446788072,23.2
720000,719.99999999,-576663.904253,298.881397026,1.00336614047,23.2
721000,720.99999999,-577168.042316,300.834254919,1.00562824712,23.2
722000,721.99999999,-577020.907572,299.781981699,1.00375193937,23.2
723000,722.99999999,-576605.291606,301.183244636,1.00465036392,23.2
724000,723.99999999,-575467.767216,297.335896639,1.00635124579,23.2
725000,724.99999999,-576473.272158,298.767358464,1.00826685327,23.2
