#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
480000,479.999999996,-577136.97261,299.188255088,1.00531226848,18.5
481000,480.999999996,-576236.236662,300.097095341,1.00453842339,18.5
482000,481.999999996,-576798.900905,299.62109909,1.00411849115,18.5
483000,482.999999995,-575542.499575,300.22626534,1.00612205063,18.5
484000,483.999999995,-576034.87614,300.067583211,1.00079405416,18.5
485000,484.999999995,-576962.737712,301.364334249,1.00476303232,18.5
486000,485.999999995,-575722.985794,300.770184157,1.00539391892,18.5
487000,486.999999995,-576930.896471,301.567010216,1.0059165482,18.5
488000,487.999999995,-574861.876736,299.885316341,1.00313820503,18.5
489000,488.999999995,-575291.695089,301.945019604,1.00366945593,18.5
490000,489.999999995,-575845.03833,300.762101415,1.00375025717,18.5
491000,490.999999995,-575854.716183,303.362982842,1.00586513288,18.5
492000,491.999999995,-576144.334142,300.434485138,0.999964624651,18.5
493000,492.999999995,-575826.372502,302.693072726,1.00327216116,18.5
494000,493.999999995,-575541.789004,301.59379792,1.00218442233,18.5
495000,494.999999995,-575611.038585,299.017765857,1.00251780832,18.5
496000,495.999999995,-576858.580981,299.155115623,1.00621829187,18.5
497000,496.999999995,-575522.228469,300.653320024,1.00737611118,18.5
498000,497.999999995,-575838.437563,300.44268545,1.00715957707,18.5
499000,498.999999995,-576657.134777,301.035483119,1.00815651578,18.5
500000,499.999999995,-574669.996756,300.201695317,0.999481267032,18.5
501000,500.999999995,-574949.684962,300.111882294,1.00514768694,18.5
502000,501.999999995,-575538.443994,298.886408206,1.00470105036,18.5
503000,502.999999995,-576186.707115,301.710813988,1.00171680175,18.5
504000,503.999999995,-576735.599269,302.657808914,1.00648361451,18.5
505000,504.999999995,-577394.440402,300.473444263,1.00693913055,18.5
506000,505.999999995,-576719.815563,300.336636751,1.00449874291,18.5
507000,506.999999995,-576024.910635,298.927966798,1.00434749361,18.5
508000,507.999999995,-575296.84056,298.672408539,1.00330617289,18.5
509000,508.999999995,-576797.12513,299.479159495,1.00635386631,18.5
510000,509.999999995,-576602.197755,299.753035752,1.00898807344,18.5
511000,510.999999995,-576273.281977,300.975225515,1.00644969418,18.5
512000,511.999999995,-577225.070019,301.078908448,1.00650950551,18.5
513000,512.999999995,-576460.482832,299.293957017,1.0054125645,18.5
514000,513.999999995,-577481.134595,299.259950375,1.0041711362,18.5
515000,514.999999995,-576719.650672,300.043179629,1.00451386111,18.5
516000,515.999999995,-577062.885355,298.524492508,1.00278745938,18.5
517000,516.999999995,-576683.17617,299.563282639,1.00481567235,18.5
518000,517.999999995,-575792.426546,299.997035071,1.00651334676,18.5
519000,518.999999995,-575740.444644,301.105563909,1.00456161782,18.5
520000,519.999999995,-575448.077558,299.347613218,1.00479056446,18.5
521000,520.999999995,-575608.640129,298.986650545,1.00437059957,18.5
522000,521.999999995,-575275.742891,299.823761092,1.00447482625,18.5
523000,522.999999995,-575693.870452,299.190859638,1.00288885458,18.5
524000,523.999999995,-576116.141578,302.342694585,1.00166020111,18.5
525000,524.999999994,-577154.878658,300.90499239,1.00286414634,18.5
526000,525.999999994,-577077.112872,300.691000062,1.00705386035,18.5
527000,526.999999994,-576390.973415,299.697475932,1.00559298202,18.5
528000,527.999999994,-577415.185864,300.350522777,1.00614516321,18.5
529000,528.999999994,-577391.395732,300.597820273,1.00531918539,18.5
530000,529.999999994,-576723.205464,300.108313206,1.00596081905,18.5
531000,530.999999994,-575927.112702,299.052621646,1.00467581016,18.5
532000,531.999999994,-576082.202737,299.025399729,1.00348321513,18.5
533000,532.999999994,-577080.425513,301.049294021,1.00296253437,18.5
534000,533.999999994,-577089.257853,300.412148375,1.00230559152,18.5
535000,534.999999994,-576110.575424,303.490375895,1.00351377098,18.5
536000,535.999999994,-576467.664698,301.569908206,1.0053399855,18.5
537000,536.999999994,-575975.864673,300.134522786,1.00591931827,18.5
538000,537.999999994,-575139.440867,300.387932015,1.00542854534,18.5
539000,538.999999994,-577590.30326,301.593627846,1.00561037958,18.5
540000,539.999999994,-576501.105789,297.602081939,1.0077981988,18.5
541000,540.999999994,-576867.06369,299.826712815,1.00694074436,18.5
542000,541.999999994,-576679.161558,299.642435421,1.00490087372,18.5
543000,542.999999994,-577179.830156,300.224528702,1.00601879125,18.5
544000,543.999999994,-576055.613047,300.851176573,1.00501920643,18.5
545000,544.999999994,-576461.18939,300.74967413,1.00555066779,18.5
546000,545.999999994,-576947.296278,299.987095505,1.00335155667,18.5
547000,546.999999994,-575561.423519,298.782464418,1.00564131966,18.5
548000,547.999999994,-576282.786022,297.139021765,1.00433129348,18.5
549000,548.999999994,-576102.205942,300.053440867,1.00446369548,18.5
550000,549.999999994,-575170.990137,300.262608456,1.00336593779,18.5
551000,550.999999994,-576456.652057,298.331970921,1.0017589288,18.5
552000,551.999999994,-576418.106027,300.080051805,1.00154730932,18.5
553000,552.999999994,-576551.628574,298.988620807,1.00408801526,18.5
554000,553.999999994,-577717.748168,302.632614437,1.00779443091,18.5
555000,554.999999994,-576601.895289,299.392136273,1.00381752306,18.5
556000,555.999999994,-577453.952418,301.32498983,1.00449322728,18.5
557000,556.999999994,-577371.588215,299.583079736,1.00322870109,18.5
558000,557.999999994,-576592.224915,299.375157203,1.00217045994,18.5
559000,558.999999994,-575784.922462,299.589540734,1.00215234161,18.5
560000,559.999999994,-578109.584542,300.382195594,1.00777066344,18.5
561000,560.999999994,-577673.80376,298.97848413,1.00571396945,18.5
562000,561.999999994,-576008.735085,300.630249982,1.00448646216,18.5
563000,562.999999994,-575366.454447,300.466837613,1.00272314882,18.5
564000,563.999999994,-576166.967557,300.614128915,1.0025279921,18.5
565000,564.999999994,-576465.426795,299.146869028,1.00499600429,18.5
566000,565.999999994,-576458.215177,301.802070838,1.00376899533,18.5
567000,566.999999994,-576608.08809,299.474174891,1.00687015214,18.5
568000,567.999999993,-576616.310496,299.920464476,1.00438287403,18.5
569000,568.999999993,-576680.437856,300.427823437,1.00623263285,18.5
570000,569.999999993,-575310.556145,300.380111037,0.998224568143,18.5
571000,570.999999993,-574853.192577,297.347294621,1.00115907945,18.5
572000,571.999999993,-575573.067545,301.121031747,1.00627216586,18.5
573000,572.999999993,-575926.175631,299.407642679,1.00363147854,18.5
574000,573.999999993,-576971.352422,298.387918747,1.00578657036,18.5
575000,574.999999993,-575741.061148,299.022589257,1.00297913525,18.5
576000,575.999999993,-574991.231901,301.131435873,1.00388238596,18.5
577000,576.999999993,-576507.795109,299.054592023,1.00209001085,18.5
578000,577.999999993,-576545.096343,298.325225723,1.00195960549,18.5
579000,578.999999993,-577170.510913,298.837292446,1.00634439823,18.5
580000,579.999999993,-576187.10178,301.106368571,1.0080018599,18.5
581000,580.999999993,-577338.601515,299.575970868,1.00659214213,18.5
582000,581.999999993,-576093.20331,298.924803884,1.00673011053,18.5
583000,582.999999993,-577015.935293,300.675067276,1.00758407354,18.5
584000,583.999999993,-575762.656856,302.079786733,1.00740345218,18.5
585000,584.999999993,-576124.050337,299.029164402,1.00696305058,18.5
586000,585.999999993,-576724.043588,299.596977409,1.0050867644,18.5
587000,586.999999993,-576884.610709,302.664625724,1.00333741093,18.5
588000,587.999999993,-577014.002196,297.773661343,1.00485109039,18.5
589000,588.999999993,-576367.614777,299.09436568,1.00536184399,18.5
590000,589.999999993,-575397.559411,301.586906432,1.00123000268,18.5
591000,590.999999993,-576034.898246,303.093922933,1.00350436167,18.5
592000,591.999999993,-574953.340583,299.382806505,1.0023579458,18.5
593000,592.999999993,-575014.105163,298.894686788,1.00344945664,18.5
594000,593.999999993,-575761.188526,301.154736923,1.00540890315,18.5
595000,594.999999993,-576309.802357,299.761045243,1.0000357588,18.5
596000,595.999999993,-576713.516778,301.262085098,1.00110782386,18.5
597000,596.999999993,-574735.726588,298.998230682,0.999359325656,18.5
598000,597.999999993,-576071.286753,300.638064356,1.0027963879,18.5
599000,598.999999993,-575896.414948,301.289341065,1.00350755049,18.5
600000,599.999999993,-576953.298331,301.454314628,1.00493190692,18.5
601000,600.999999993,-576196.52866,300.69463953,1.00714016303,18.5
602000,601.999999993,-576147.621034,301.094137227,1.00212559441,18.5
603000,602.999999993,-573805.286688,301.272984424,1.00191529777,18.5
604000,603.999999993,-575660.926885,298.275610136,1.00517635281,18.5
605000,604.999999993,-575804.861103,298.249629891,1.00219009439,18.5
606000,605.999999993,-576033.038454,299.579170248,1.00070447294,18.5
607000,606.999999993,-575977.413765,301.643984183,1.00020280262,18.5
608000,607.999999993,-575476.309695,302.256314926,1.00390672733,18.5
609000,608.999999993,-575535.690294,300.20527004,1.00583445923,18.5
610000,609.999999992,-576149.208503,296.536725188,1.00702662378,18.5
611000,610.999999992,-575761.972187,298.589444365,1.00501534995,18.5
612000,611.999999992,-577103.256394,299.702560451,1.00745139708,18.5
613000,612.999999992,-578088.462469,300.111838801,1.00937547803,18.5
614000,613.999999992,-577670.207078,300.806712204,1.00438112942,18.5
615000,614.999999992,-576407.717087,302.430381466,1.00245517774,18.5
616000,615.999999992,-575205.162695,299.816575793,1.00386069527,18.5
617000,616.999999992,-575720.092434,298.918895902,1.00271185616,18.5
618000,617.999999992,-576384.055546,300.171461054,1.00245452128,18.5
619000,618.999999992,-575620.729889,299.703965002,1.00174021357,18.5
620000,619.999999992,-575767.842241,299.915599068,1.00580465229,18.5
621000,620.999999992,-574777.152259,301.444995891,1.00369783811,18.5
622000,621.999999992,-575930.948731,302.687123037,1.00552921086,18.5
623000,622.999999992,-575717.049566,300.085186511,1.00183548741,18.5
624000,623.999999992,-575862.331671,301.675025883,1.00395326291,18.5
625000,624.999999992,-576030.842786,299.275548812,1.00185598728,18.5
626000,625.999999992,-576440.467226,300.944676707,1.00177495018,18.5
627000,626.999999992,-575244.780295,300.33110063,0.998400231851,18.5
628000,627.999999992,-577216.531124,299.006251788,1.00081172616,18.5
629000,628.999999992,-576551.68682,301.392096834,1.00284723771,18.5
630000,629.999999992,-576004.967697,300.068599925,1.00555549764,18.5
631000,630.999999992,-575620.271842,299.78020676,1.0062491461,18.5
632000,631.999999992,-575427.859487,301.233726879,1.0031701291,18.5
633000,632.999999992,-575367.47508,299.229805639,1.00192469326,18.5
634000,633.999999992,-575312.359642,300.383422789,1.00126307586,18.5
635000,634.999999992,-575342.689041,302.406451195,1.00028477117,18.5
636000,635.999999992,-575101.668222,299.932299943,1.00222510734,18.5
637000,636.999999992,-574852.168092,299.800955599,1.00235966467,18.5
638000,637.999999992,-575835.376753,303.592155395,1.00287791194,18.5
639000,638.999999992,-575275.415677,301.805701162,1.00505734956,18.5
640000,639.999999992,-576635.112728,299.919650285,1.00535184148,18.5
641000,640.999999992,-576668.17019,300.361051231,1.0065392012,18.5
642000,641.999999992,-575902.706921,300.664345867,1.00600459857,18.5
643000,642.999999992,-576020.22035,301.061877666,1.00422311839,18.5
644000,643.999999992,-574334.342575,300.486234855,1.00198526082,18.5
645000,644.999999992,-574897.386033,300.441763426,1.00405109174,18.5
646000,645.999999992,-576711.13332,299.726281173,1.00353457368,18.5
647000,646.999999992,-575719.42153,300.158786606,1.00269297743,18.5
648000,647.999999992,-575663.509861,297.40753734,1.00366874507,18.5
649000,648.999999992,-576260.602869,300.064911437,1.00525484062,18.5
650000,649.999999992,-577041.935345,301.130142142,1.00341061,18.5
651000,650.999999992,-576407.367432,298.037985045,1.00709927168,18.5
652000,651.999999991,-576039.202028,299.974369985,1.00199056139,18.5
653000,652.999999991,-576246.768244,299.031257365,1.00259713263,18.5
654000,653.999999991,-575726.86614,303.024638768,1.00428289597,18.5
655000,654.999999991,-575114.06801,302.168463222,1.00025790932,18.5
656000,655.999999991,-575057.789349,300.686292858,1.00341676486,18.5
657000,656.999999991,-576635.727399,301.117553513,1.00131614563,18.5
658000,657.999999991,-575877.777767,299.411399565,1.00414508357,18.5
659000,658.999999991,-575380.904572,298.757953627,1.0050972478,18.5
660000,659.999999991,-576443.276083,299.638122009,1.00755480926,18.5
661000,660.999999991,-577067.165446,295.069700926,1.0021456345,18.5
662000,661.999999991,-575972.307675,298.103339598,1.00495998954,18.5
663000,662.999999991,-576857.960789,301.029606498,1.00613015227,18.5
664000,663.999999991,-576881.808574,299.431438039,1.00291440982,18.5
665000,664.999999991,-576011.247115,298.447897644,1.00327459331,18.5
666000,665.999999991,-576577.641993,300.940420991,1.00464694968,18.5
667000,666.999999991,-576111.22758,300.359610978,1.00378264625,18.5
668000,667.999999991,-575688.29654,300.696842459,1.00459374878,18.5
669000,668.999999991,-575982.744542,299.754296448,1.00486444576,18.5
670000,669.999999991,-576693.698733,301.983391088,1.0032809039,18.5
671000,670.999999991,-574898.546061,297.263222958,1.00496606644,18.5
672000,671.999999991,-575426.498595,297.910039593,1.0051246758,18.5
673000,672.999999991,-576942.266091,300.901735718,1.0030723331,18.5
674000,673.999999991,-575686.434064,300.491502818,1.00430638325,18.5
675000,674.999999991,-576328.521838,299.671185775,1.0065659592,18.5
676000,675.999999991,-576419.833673,299.953404109,1.00556372609,18.5
677000,676.999999991,-577731.709061,303.127282165,1.00549187115,18.5
678000,677.999999991,-576216.317849,301.796514521,1.00240396015,18.5
679000,678.999999991,-576660.013509,301.436789121,1.00291375391,18.5
680000,679.999999991,-575511.890611,300.414567674,1.00382450143,18.5
681000,680.999999991,-575859.731277,300.324548568,1.00377685784,18.5
682000,681.999999991,-575465.455456,301.124525789,1.00252520604,18.5
683000,682.999999991,-576671.284332,301.464224512,1.00353681819,18.5
684000,683.999999991,-575591.567346,299.312267877,1.00628963188,18.5
685000,684.999999991,-576032.044806,299.353497349,1.00731813044,18.5
686000,685.999999991,-576663.067313,301.334604852,1.00530767785,18.5
687000,686.999999991,-576095.993231,299.8811981,1.00232717668,18.5
688000,687.999999991,-574911.831046,300.980429119,1.00292951278,18.5
689000,688.999999991,-575967.13995,301.369680078,1.00355583724,18.5
690000,689.999999991,-576646.913054,300.495798364,1.00516076439,18.5
691000,690.999999991,-575798.950504,302.211713471,1.00263978288,18.5
692000,691.999999991,-575833.881778,300.55235388,1.00066385325,18.5
693000,692.999999991,-575166.54551,301.113490605,1.0006898687,18.5
694000,693.999999991,-575336.146156,301.966121973,1.00034115315,18.5
695000,694.99999999,-575996.814911,302.049712183,1.00073037356,18.5
696000,695.99999999,-577774.446374,298.463767237,1.00184675494,18.5
697000,696.99999999,-577138.489917,298.952074714,1.00900160813,18.5
698000,697.99999999,-576627.851658,301.940916016,1.00733454109,18.5
699000,698.99999999,-576351.885699,299.53124666,1.00732694594,18.5
700000,699.99999999,-575337.751099,298.751536233,1.0056514084,18.5
701000,700.99999999,-576271.637567,300.26095438,1.00616608489,18.5
702000,701.99999999,-576975.916428,300.907909305,1.00743304112,18.5
703000,702.99999999,-575523.099956,299.56643461,1.00101528507,18.5
704000,703.99999999,-575536.308739,298.590540067,1.00141218002,18.5
705000,704.99999999,-575757.187414,298.894751378,1.00372403075,18.5
706000,705.99999999,-576471.006219,301.142291377,1.0056174207,18.5
707000,706.99999999,-575634.390304,300.253659698,1.00868372082,18.5
708000,707.99999999,-575208.774433,301.319245649,1.00487513008,18.5
709000,708.99999999,-575792.991798,299.016728052,1.00508503401,18.5
710000,709.99999999,-576053.397697,300.120309881,1.00098855156,18.5
711000,710.99999999,-576810.415352,300.404459714,1.00381661166,18.4
712000,711.99999999,-576839.070828,300.188732248,1.00669182144,18.4
713000,712.99999999,-574977.077252,298.800438442,1.0024877162,18.4
714000,713.99999999,-576982.42606,299.554396691,1.00599768826,18.4
715000,714.99999999,-577318.465717,300.79274633,1.00791432192,18.4
716000,715.99999999,-576320.83278,300.347708914,1.00515480789,18.4
717000,716.99999999,-575604.013826,299.894400286,1.00356416577,18.4
718000,717.99999999,-576322.181908,301.740600417,1.00373176292,18.4
719000,718.99999999,-575773.367565,298.456750916,1.00152341952,18.4
720000,719.99999999,-576420.349089,298.502525986,1.00134709614,18.4
721000,720.99999999,-577142.488885,299.477050274,1.0019631933,18.4
722000,721.99999999,-575280.184835,299.541098147,0.999249531295,18.4
723000,722.99999999,-576662.973957,300.671979318,1.00760485304,18.4
724000,723.99999999,-576039.368289,302.302398742,1.00441378451,18.4
725000,724.99999999,-577064.1435,300.707651888,1.00474365477,18.4
